order_id,customer_id,order_date,city,payment_method,product,category,quantity,unit_price_ngn,line_total_ngn
KNG-2024-00093,CUST-3037,2024-07-13 14:32,Ibadan,Card,Non-stick Pot Set,Home & Kitchen,1,22000,22000
KNG-2024-00093,CUST-3037,2024-07-13 14:32,Ibadan,Card,Caprisonne Juice,Food & Groceries,1,4200,4200
KNG-2024-00093,CUST-3037,2024-07-13 14:32,Ibadan,Card,Cerelac Wheat 1kg,Baby Products,1,6800,6800
KNG-2024-00094,CUST-2330,2024-08-23 18:05,Lagos,USSD,HP Laptop,Electronics,1,480000,480000
KNG-2024-00094,CUST-2330,2024-08-23 18:05,Lagos,USSD,Ball Point Pens 10pk,Books & Stationery,1,1500,1500
KNG-2024-00094,CUST-2330,2024-08-23 18:05,Lagos,USSD,Notebook 200pg,Books & Stationery,1,2200,2200
KNG-2024-00095,CUST-1467,2024-06-27 18:46,Port Harcourt,Card,Ankara Dress,Fashion - Women,1,12000,12000
KNG-2024-00096,CUST-1808,2024-12-01 09:11,Lagos,Card,Black Castor Oil,Beauty & Personal,1,3800,3800
KNG-2024-00096,CUST-1808,2024-12-01 09:11,Lagos,Card,Cerelac Wheat 1kg,Baby Products,1,6800,6800
KNG-2024-00096,CUST-1808,2024-12-01 09:11,Lagos,Card,Notebook 200pg,Books & Stationery,2,2200,4400
KNG-2024-00097,CUST-3633,2024-11-17 17:09,Port Harcourt,Bank Transfer,Baby Wipes 80ct,Baby Products,1,3200,3200
KNG-2024-00097,CUST-3633,2024-11-17 17:09,Port Harcourt,Bank Transfer,Rice Cooker,Home & Kitchen,1,25000,25000
KNG-2024-00097,CUST-3633,2024-11-17 17:09,Port Harcourt,Bank Transfer,Infinix Hot 40,Phones & Tablets,1,95000,95000
KNG-2024-00098,CUST-1233,2024-11-26 09:39,Abuja,Card,Dumbbell Set 10kg,Sports & Fitness,3,28000,84000
KNG-2024-00099,CUST-3341,2024-08-31 11:03,Kano,Konga Pay,Golden Penny Pasta,Food & Groceries,1,3500,3500
KNG-2024-00099,CUST-3341,2024-08-31 11:03,Kano,Konga Pay,Indomie Noodles (40pk),Food & Groceries,3,7500,22500
KNG-2024-00099,CUST-3341,2024-08-31 11:03,Kano,Konga Pay,Milo 400g,Food & Groceries,1,5800,5800
KNG-2024-00100,CUST-2385,2024-11-19 17:04,Kano,Card,JAMB CBT Guide,Books & Stationery,1,4200,4200
KNG-2024-00100,CUST-2385,2024-11-19 17:04,Kano,Card,Blender,Home & Kitchen,1,18000,18000
KNG-2024-00101,CUST-2432,2024-12-05 19:08,Lagos,Bank Transfer,Running Shoes,Sports & Fitness,2,22000,44000
KNG-2024-00101,CUST-2432,2024-12-05 19:08,Lagos,Bank Transfer,HP Laptop,Electronics,2,480000,960000
KNG-2024-00101,CUST-2432,2024-12-05 19:08,Lagos,Bank Transfer,Notebook 200pg,Books & Stationery,1,2200,2200
KNG-2024-00102,CUST-3156,2024-09-17 18:01,Lagos,Bank Transfer,"Smart TV 43""",Electronics,1,215000,215000
KNG-2024-00102,CUST-3156,2024-09-17 18:01,Lagos,Bank Transfer,Baby Wipes 80ct,Baby Products,2,3200,6400
KNG-2024-00103,CUST-3079,2024-09-26 08:42,Ibadan,Pay on Delivery,Resistance Bands,Sports & Fitness,1,5500,5500
KNG-2024-00103,CUST-3079,2024-09-26 08:42,Ibadan,Pay on Delivery,Pears Soap,Beauty & Personal,3,1200,3600
KNG-2024-00103,CUST-3079,2024-09-26 08:42,Ibadan,Pay on Delivery,Shea Butter Cream,Beauty & Personal,2,3500,7000
KNG-2024-00104,CUST-1178,2024-05-01 21:39,Abuja,Bank Transfer,Agbada Set,Fashion - Men,1,35000,35000
KNG-2024-00104,CUST-1178,2024-05-01 21:39,Abuja,Bank Transfer,Indomie Noodles (40pk),Food & Groceries,1,7500,7500
KNG-2024-00104,CUST-1178,2024-05-01 21:39,Abuja,Bank Transfer,Non-stick Pot Set,Home & Kitchen,1,22000,22000
KNG-2024-00104,CUST-1178,2024-05-01 21:39,Abuja,Bank Transfer,Blender,Home & Kitchen,2,18000,36000
KNG-2024-00105,CUST-2564,2024-03-23 13:51,Abuja,Konga Pay,Dumbbell Set 10kg,Sports & Fitness,2,28000,56000
KNG-2024-00105,CUST-2564,2024-03-23 13:51,Abuja,Konga Pay,Infinix Hot 40,Phones & Tablets,1,95000,95000
KNG-2024-00106,CUST-1420,2024-03-04 16:05,Kano,Konga Pay,Golden Penny Pasta,Food & Groceries,2,3500,7000
KNG-2024-00106,CUST-1420,2024-03-04 16:05,Kano,Konga Pay,Pears Soap,Beauty & Personal,1,1200,1200
KNG-2024-00107,CUST-1909,2024-01-14 20:03,Enugu,Pay on Delivery,Golden Penny Pasta,Food & Groceries,1,3500,3500
KNG-2024-00107,CUST-1909,2024-01-14 20:03,Enugu,Pay on Delivery,Indomie Noodles (40pk),Food & Groceries,1,7500,7500
KNG-2024-00107,CUST-1909,2024-01-14 20:03,Enugu,Pay on Delivery,Anker Powerbank,Electronics,1,18500,18500
KNG-2024-00107,CUST-1909,2024-01-14 20:03,Enugu,Pay on Delivery,WAEC Past Questions,Books & Stationery,3,3500,10500
KNG-2024-00107,CUST-1909,2024-01-14 20:03,Enugu,Pay on Delivery,Milo 400g,Food & Groceries,1,5800,5800
KNG-2024-00107,CUST-1909,2024-01-14 20:03,Enugu,Pay on Delivery,Caprisonne Juice,Food & Groceries,2,4200,8400
KNG-2024-00108,CUST-3889,2024-02-10 07:16,Abuja,Bank Transfer,Baby Wipes 80ct,Baby Products,1,3200,3200
KNG-2024-00108,CUST-3889,2024-02-10 07:16,Abuja,Bank Transfer,Infant Formula,Baby Products,2,18500,37000
KNG-2024-00108,CUST-3889,2024-02-10 07:16,Abuja,Bank Transfer,Cerelac Wheat 1kg,Baby Products,1,6800,6800
KNG-2024-00109,CUST-1454,2024-10-01 07:40,Enugu,Konga Pay,Cerelac Wheat 1kg,Baby Products,1,6800,6800
KNG-2024-00109,CUST-1454,2024-10-01 07:40,Enugu,Konga Pay,Stiletto Heels,Fashion - Women,1,14500,14500
KNG-2024-00109,CUST-1454,2024-10-01 07:40,Enugu,Konga Pay,Ankara Dress,Fashion - Women,1,12000,12000
KNG-2024-00109,CUST-1454,2024-10-01 07:40,Enugu,Konga Pay,Gele Headtie,Fashion - Women,1,6500,6500
KNG-2024-00111,CUST-2584,2024-01-09 18:50,Warri,Card,HP Laptop,Electronics,1,480000,480000
KNG-2024-00111,CUST-2584,2024-01-09 18:50,Warri,Card,Tecno Spark 20,Phones & Tablets,2,115000,230000
KNG-2024-00111,CUST-2584,2024-01-09 18:50,Warri,Card,Ankara Dress,Fashion - Women,1,12000,12000
KNG-2024-00112,CUST-3804,2024-11-19 12:51,Abuja,Bank Transfer,Non-stick Pot Set,Home & Kitchen,1,22000,22000
KNG-2024-00112,CUST-3804,2024-11-19 12:51,Abuja,Bank Transfer,Blender,Home & Kitchen,1,18000,18000
KNG-2024-00113,CUST-2270,2024-10-05 22:16,Abuja,USSD,Samsung Earbuds,Electronics,1,55000,55000
KNG-2024-00113,CUST-2270,2024-10-05 22:16,Abuja,USSD,Lace Blouse,Fashion - Women,2,9500,19000
KNG-2024-00113,CUST-2270,2024-10-05 22:16,Abuja,USSD,Gele Headtie,Fashion - Women,2,6500,13000
KNG-2024-00113,CUST-2270,2024-10-05 22:16,Abuja,USSD,Palazzo Pants,Fashion - Women,2,8000,16000
KNG-2024-00114,CUST-2583,2024-12-20 22:23,Lagos,Card,JBL Speaker,Electronics,1,42000,42000
KNG-2024-00114,CUST-2583,2024-12-20 22:23,Lagos,Card,A4 Paper Ream,Books & Stationery,1,4800,4800
KNG-2024-00115,CUST-1739,2024-02-10 17:42,Port Harcourt,Konga Pay,Tecno Spark 20,Phones & Tablets,2,115000,230000
KNG-2024-00115,CUST-1739,2024-02-10 17:42,Port Harcourt,Konga Pay,Rice Cooker,Home & Kitchen,1,25000,25000
KNG-2024-00115,CUST-1739,2024-02-10 17:42,Port Harcourt,Konga Pay,Pears Soap,Beauty & Personal,3,1200,3600
KNG-2024-00115,CUST-1739,2024-02-10 17:42,Port Harcourt,Konga Pay,Blender,Home & Kitchen,1,18000,18000
KNG-2024-00116,CUST-1234,2024-07-05 12:01,Lagos,Bank Transfer,Black Castor Oil,Beauty & Personal,1,3800,3800
KNG-2024-00116,CUST-1234,2024-07-05 12:01,Lagos,Bank Transfer,Curtain Set,Home & Kitchen,1,16500,16500
KNG-2024-00116,CUST-1234,2024-07-05 12:01,Lagos,Bank Transfer,Foam Mattress,Home & Kitchen,1,85000,85000
KNG-2024-00116,CUST-1234,2024-07-05 12:01,Lagos,Bank Transfer,Pears Soap,Beauty & Personal,1,1200,1200
KNG-2024-00116,CUST-1234,2024-07-05 12:01,Lagos,Bank Transfer,Nivea Body Lotion,Beauty & Personal,1,2800,2800
KNG-2024-00117,CUST-1314,2024-07-22 17:41,Port Harcourt,Konga Pay,HP Laptop,Electronics,2,480000,960000
KNG-2024-00117,CUST-1314,2024-07-22 17:41,Port Harcourt,Konga Pay,Ball Point Pens 10pk,Books & Stationery,2,1500,3000
KNG-2024-00117,CUST-1314,2024-07-22 17:41,Port Harcourt,Konga Pay,Notebook 200pg,Books & Stationery,1,2200,2200
KNG-2024-00118,CUST-3506,2024-09-08 13:07,Lagos,USSD,Running Shoes,Sports & Fitness,1,22000,22000
KNG-2024-00118,CUST-3506,2024-09-08 13:07,Lagos,USSD,HP Laptop,Electronics,1,480000,480000
KNG-2024-00118,CUST-3506,2024-09-08 13:07,Lagos,USSD,Rice Cooker,Home & Kitchen,2,25000,50000
KNG-2024-00118,CUST-3506,2024-09-08 13:07,Lagos,USSD,A4 Paper Ream,Books & Stationery,2,4800,9600
KNG-2024-00119,CUST-3915,2024-03-30 18:32,Kano,Bank Transfer,Stiletto Heels,Fashion - Women,1,14500,14500
KNG-2024-00119,CUST-3915,2024-03-30 18:32,Kano,Bank Transfer,Gele Headtie,Fashion - Women,3,6500,19500
KNG-2024-00119,CUST-3915,2024-03-30 18:32,Kano,Bank Transfer,Pampers Diapers L,Baby Products,1,12500,12500
KNG-2024-00119,CUST-3915,2024-03-30 18:32,Kano,Bank Transfer,Cerelac Wheat 1kg,Baby Products,2,6800,13600
KNG-2024-00120,CUST-1269,2024-09-02 20:49,Lagos,USSD,Nivea Body Lotion,Beauty & Personal,1,2800,2800
KNG-2024-00120,CUST-1269,2024-09-02 20:49,Lagos,USSD,Pears Soap,Beauty & Personal,1,1200,1200
KNG-2024-00120,CUST-1269,2024-09-02 20:49,Lagos,USSD,Shea Butter Cream,Beauty & Personal,1,3500,3500
KNG-2024-00122,CUST-1508,2024-03-23 17:59,Abuja,Konga Pay,Milo 400g,Food & Groceries,1,5800,5800
KNG-2024-00122,CUST-1508,2024-03-23 17:59,Abuja,Konga Pay,Gele Headtie,Fashion - Women,1,6500,6500
KNG-2024-00123,CUST-3256,2024-11-10 09:32,Lagos,Bank Transfer,Polo Shirt,Fashion - Men,1,5500,5500
KNG-2024-00124,CUST-3478,2024-01-22 07:05,Lagos,USSD,Black Castor Oil,Beauty & Personal,2,3800,7600
KNG-2024-00124,CUST-3478,2024-01-22 07:05,Lagos,USSD,Yoga Mat,Sports & Fitness,1,9500,9500
KNG-2024-00124,CUST-3478,2024-01-22 07:05,Lagos,USSD,Baby Carrier,Baby Products,1,15000,15000
KNG-2024-00124,CUST-3478,2024-01-22 07:05,Lagos,USSD,Samsung Galaxy A54,Phones & Tablets,1,320000,320000
KNG-2024-00125,CUST-2003,2024-06-01 21:04,Enugu,Bank Transfer,Pears Soap,Beauty & Personal,1,1200,1200
KNG-2024-00126,CUST-1835,2024-06-12 18:25,Lagos,Card,Golden Penny Pasta,Food & Groceries,1,3500,3500
KNG-2024-00126,CUST-1835,2024-06-12 18:25,Lagos,Card,Indomie Noodles (40pk),Food & Groceries,3,7500,22500
KNG-2024-00127,CUST-3520,2024-03-22 17:59,Abuja,USSD,Indomie Noodles (40pk),Food & Groceries,3,7500,22500
KNG-2024-00127,CUST-3520,2024-03-22 17:59,Abuja,USSD,Stiletto Heels,Fashion - Women,1,14500,14500
KNG-2024-00128,CUST-1986,2024-01-26 16:31,Lagos,Konga Pay,Rice Cooker,Home & Kitchen,1,25000,25000
KNG-2024-00128,CUST-1986,2024-01-26 16:31,Lagos,Konga Pay,Blender,Home & Kitchen,1,18000,18000
KNG-2024-00129,CUST-2498,2024-07-24 08:36,Ibadan,Konga Pay,Golden Penny Pasta,Food & Groceries,1,3500,3500
KNG-2024-00129,CUST-2498,2024-07-24 08:36,Ibadan,Konga Pay,Dangote Sugar 1kg,Food & Groceries,3,2200,6600
KNG-2024-00129,CUST-2498,2024-07-24 08:36,Ibadan,Konga Pay,Milo 400g,Food & Groceries,1,5800,5800
KNG-2024-00129,CUST-2498,2024-07-24 08:36,Ibadan,Konga Pay,Baby Carrier,Baby Products,2,15000,30000
KNG-2024-00129,CUST-2498,2024-07-24 08:36,Ibadan,Konga Pay,Gym Bag,Sports & Fitness,1,11000,11000
KNG-2024-00130,CUST-2497,2024-09-17 19:32,Ibadan,Card,Infant Formula,Baby Products,1,18500,18500
KNG-2024-00130,CUST-2497,2024-09-17 19:32,Ibadan,Card,Golden Penny Pasta,Food & Groceries,1,3500,3500
KNG-2024-00130,CUST-2497,2024-09-17 19:32,Ibadan,Card,Tecno Spark 20,Phones & Tablets,1,115000,115000
KNG-2024-00131,CUST-3525,2024-06-21 22:45,Ibadan,Card,Non-stick Pot Set,Home & Kitchen,1,22000,22000
KNG-2024-00131,CUST-3525,2024-06-21 22:45,Ibadan,Card,Blender,Home & Kitchen,2,18000,36000
KNG-2024-00132,CUST-3970,2024-11-01 22:16,Benin City,Bank Transfer,A4 Paper Ream,Books & Stationery,1,4800,4800
KNG-2024-00134,CUST-3869,2024-06-09 20:09,Lagos,Card,Ball Point Pens 10pk,Books & Stationery,1,1500,1500
KNG-2024-00134,CUST-3869,2024-06-09 20:09,Lagos,Card,Gele Headtie,Fashion - Women,1,6500,6500
KNG-2024-00134,CUST-3869,2024-06-09 20:09,Lagos,Card,Infinix Hot 40,Phones & Tablets,1,95000,95000
KNG-2024-00134,CUST-3869,2024-06-09 20:09,Lagos,Card,A4 Paper Ream,Books & Stationery,1,4800,4800
KNG-2024-00134,CUST-3869,2024-06-09 20:09,Lagos,Card,Lace Blouse,Fashion - Women,1,9500,9500
KNG-2024-00135,CUST-2285,2024-09-29 17:34,Owerri,Konga Pay,Palazzo Pants,Fashion - Women,1,8000,8000
KNG-2024-00135,CUST-2285,2024-09-29 17:34,Owerri,Konga Pay,Chinos Trouser,Fashion - Men,3,8500,25500
KNG-2024-00135,CUST-2285,2024-09-29 17:34,Owerri,Konga Pay,Leather Belt,Fashion - Men,3,4500,13500
KNG-2024-00136,CUST-2183,2024-09-07 17:30,Kano,Bank Transfer,Rice Cooker,Home & Kitchen,1,25000,25000
KNG-2024-00136,CUST-2183,2024-09-07 17:30,Kano,Bank Transfer,Shea Butter Cream,Beauty & Personal,1,3500,3500
KNG-2024-00136,CUST-2183,2024-09-07 17:30,Kano,Bank Transfer,JAMB CBT Guide,Books & Stationery,3,4200,12600
KNG-2024-00136,CUST-2183,2024-09-07 17:30,Kano,Bank Transfer,Chinos Trouser,Fashion - Men,1,8500,8500
KNG-2024-00136,CUST-2183,2024-09-07 17:30,Kano,Bank Transfer,Leather Belt,Fashion - Men,3,4500,13500
KNG-2024-00137,CUST-3686,2024-04-13 15:59,Lagos,Konga Pay,Ankara Dress,Fashion - Women,1,12000,12000
KNG-2024-00137,CUST-3686,2024-04-13 15:59,Lagos,Konga Pay,Polo Shirt,Fashion - Men,1,5500,5500
KNG-2024-00138,CUST-3613,2024-06-18 22:06,Lagos,Card,iPhone 15 Pro,Phones & Tablets,3,950000,2850000
KNG-2024-00139,CUST-1646,2024-08-31 22:41,Abuja,USSD,Chinos Trouser,Fashion - Men,1,8500,8500
KNG-2024-00139,CUST-1646,2024-08-31 22:41,Abuja,USSD,Leather Belt,Fashion - Men,1,4500,4500
KNG-2024-00140,CUST-3191,2024-01-20 12:26,Ibadan,Pay on Delivery,Tecno Spark 20,Phones & Tablets,1,115000,115000
KNG-2024-00141,CUST-3029,2024-05-28 08:00,Lagos,Bank Transfer,Dumbbell Set 10kg,Sports & Fitness,2,28000,56000
KNG-2024-00141,CUST-3029,2024-05-28 08:00,Lagos,Bank Transfer,Milo 400g,Food & Groceries,1,5800,5800
KNG-2024-00141,CUST-3029,2024-05-28 08:00,Lagos,Bank Transfer,Caprisonne Juice,Food & Groceries,1,4200,4200
KNG-2024-00141,CUST-3029,2024-05-28 08:00,Lagos,Bank Transfer,Pears Soap,Beauty & Personal,1,1200,1200
KNG-2024-00141,CUST-3029,2024-05-28 08:00,Lagos,Bank Transfer,Shea Butter Cream,Beauty & Personal,2,3500,7000
KNG-2024-00142,CUST-2354,2024-05-11 12:00,Lagos,Konga Pay,Gym Bag,Sports & Fitness,1,11000,11000
KNG-2024-00142,CUST-2354,2024-05-11 12:00,Lagos,Konga Pay,Cerelac Wheat 1kg,Baby Products,1,6800,6800
KNG-2024-00143,CUST-3616,2024-09-20 17:05,Benin City,Pay on Delivery,HP Laptop,Electronics,1,480000,480000
KNG-2024-00143,CUST-3616,2024-09-20 17:05,Benin City,Pay on Delivery,Ball Point Pens 10pk,Books & Stationery,1,1500,1500
KNG-2024-00144,CUST-2093,2024-10-20 07:16,Owerri,Konga Pay,Infinix Hot 40,Phones & Tablets,1,95000,95000
KNG-2024-00145,CUST-2256,2024-12-26 16:44,Lagos,Bank Transfer,HP Laptop,Electronics,1,480000,480000
KNG-2024-00145,CUST-2256,2024-12-26 16:44,Lagos,Bank Transfer,Chinos Trouser,Fashion - Men,2,8500,17000
KNG-2024-00146,CUST-3481,2024-08-29 13:48,Abuja,Bank Transfer,Pears Soap,Beauty & Personal,1,1200,1200
KNG-2024-00146,CUST-3481,2024-08-29 13:48,Abuja,Bank Transfer,Shea Butter Cream,Beauty & Personal,1,3500,3500
KNG-2024-00147,CUST-3070,2024-03-25 17:54,Lagos,Konga Pay,Black Castor Oil,Beauty & Personal,1,3800,3800
KNG-2024-00147,CUST-3070,2024-03-25 17:54,Lagos,Konga Pay,HP Laptop,Electronics,1,480000,480000
KNG-2024-00147,CUST-3070,2024-03-25 17:54,Lagos,Konga Pay,Infinix Hot 40,Phones & Tablets,1,95000,95000
KNG-2024-00147,CUST-3070,2024-03-25 17:54,Lagos,Konga Pay,Ball Point Pens 10pk,Books & Stationery,1,1500,1500
KNG-2024-00148,CUST-2262,2024-01-02 13:37,Kano,Konga Pay,Dumbbell Set 10kg,Sports & Fitness,1,28000,28000
KNG-2024-00148,CUST-2262,2024-01-02 13:37,Kano,Konga Pay,Gym Bag,Sports & Fitness,1,11000,11000
KNG-2024-00148,CUST-2262,2024-01-02 13:37,Kano,Konga Pay,Resistance Bands,Sports & Fitness,2,5500,11000
KNG-2024-00149,CUST-3627,2024-08-03 18:57,Owerri,Bank Transfer,Dumbbell Set 10kg,Sports & Fitness,1,28000,28000
KNG-2024-00149,CUST-3627,2024-08-03 18:57,Owerri,Bank Transfer,Yoga Mat,Sports & Fitness,1,9500,9500
KNG-2024-00150,CUST-3200,2024-04-24 07:48,Abuja,Card,Foam Mattress,Home & Kitchen,1,85000,85000
KNG-2024-00150,CUST-3200,2024-04-24 07:48,Abuja,Card,Caprisonne Juice,Food & Groceries,1,4200,4200
KNG-2024-00150,CUST-3200,2024-04-24 07:48,Abuja,Card,Chinos Trouser,Fashion - Men,1,8500,8500
KNG-2024-00152,CUST-1844,2024-08-16 08:15,Lagos,Bank Transfer,Caprisonne Juice,Food & Groceries,2,4200,8400
KNG-2024-00152,CUST-1844,2024-08-16 08:15,Lagos,Bank Transfer,Pears Soap,Beauty & Personal,2,1200,2400
KNG-2024-00152,CUST-1844,2024-08-16 08:15,Lagos,Bank Transfer,Leather Belt,Fashion - Men,1,4500,4500
KNG-2024-00153,CUST-2184,2024-10-21 17:36,Lagos,USSD,Golden Penny Pasta,Food & Groceries,1,3500,3500
KNG-2024-00153,CUST-2184,2024-10-21 17:36,Lagos,USSD,Indomie Noodles (40pk),Food & Groceries,1,7500,7500
KNG-2024-00153,CUST-2184,2024-10-21 17:36,Lagos,USSD,Milo 400g,Food & Groceries,1,5800,5800
KNG-2024-00153,CUST-2184,2024-10-21 17:36,Lagos,USSD,Dark & Lovely Relaxer,Beauty & Personal,2,4200,8400
KNG-2024-00154,CUST-1717,2024-09-10 08:22,Port Harcourt,Konga Pay,Non-stick Pot Set,Home & Kitchen,1,22000,22000
KNG-2024-00154,CUST-1717,2024-09-10 08:22,Port Harcourt,Konga Pay,Milo 400g,Food & Groceries,1,5800,5800
KNG-2024-00154,CUST-1717,2024-09-10 08:22,Port Harcourt,Konga Pay,Resistance Bands,Sports & Fitness,1,5500,5500
KNG-2024-00155,CUST-3203,2024-06-02 11:51,Abuja,Pay on Delivery,Samsung Earbuds,Electronics,1,55000,55000
KNG-2024-00155,CUST-3203,2024-06-02 11:51,Abuja,Pay on Delivery,Foam Mattress,Home & Kitchen,1,85000,85000
KNG-2024-00155,CUST-3203,2024-06-02 11:51,Abuja,Pay on Delivery,Anker Powerbank,Electronics,1,18500,18500
KNG-2024-00156,CUST-2842,2024-04-07 08:17,Enugu,Card,Indomie Noodles (40pk),Food & Groceries,2,7500,15000
KNG-2024-00156,CUST-2842,2024-04-07 08:17,Enugu,Card,Pears Soap,Beauty & Personal,1,1200,1200
KNG-2024-00156,CUST-2842,2024-04-07 08:17,Enugu,Card,Shea Butter Cream,Beauty & Personal,3,3500,10500
KNG-2024-00157,CUST-1062,2024-03-01 22:58,Lagos,Card,Pears Soap,Beauty & Personal,1,1200,1200
KNG-2024-00157,CUST-1062,2024-03-01 22:58,Lagos,Card,Gele Headtie,Fashion - Women,1,6500,6500
KNG-2024-00157,CUST-1062,2024-03-01 22:58,Lagos,Card,Shea Butter Cream,Beauty & Personal,1,3500,3500
KNG-2024-00157,CUST-1062,2024-03-01 22:58,Lagos,Card,JAMB CBT Guide,Books & Stationery,1,4200,4200
KNG-2024-00157,CUST-1062,2024-03-01 22:58,Lagos,Card,Nivea Body Lotion,Beauty & Personal,2,2800,5600
KNG-2024-00158,CUST-2908,2024-08-28 17:58,Lagos,USSD,Golden Penny Pasta,Food & Groceries,1,3500,3500
KNG-2024-00158,CUST-2908,2024-08-28 17:58,Lagos,USSD,Dangote Sugar 1kg,Food & Groceries,1,2200,2200
KNG-2024-00159,CUST-3949,2024-06-17 14:24,Abuja,Card,Lace Blouse,Fashion - Women,1,9500,9500
KNG-2024-00159,CUST-3949,2024-06-17 14:24,Abuja,Card,Notebook 200pg,Books & Stationery,2,2200,4400
KNG-2024-00160,CUST-3009,2024-06-29 12:08,Abuja,Bank Transfer,Dumbbell Set 10kg,Sports & Fitness,1,28000,28000
KNG-2024-00160,CUST-3009,2024-06-29 12:08,Abuja,Bank Transfer,Caprisonne Juice,Food & Groceries,2,4200,8400
KNG-2024-00161,CUST-1304,2024-01-04 20:08,Kaduna,Bank Transfer,iPad Air,Phones & Tablets,1,780000,780000
KNG-2024-00162,CUST-1895,2024-11-12 22:42,Abuja,Konga Pay,Samsung Earbuds,Electronics,1,55000,55000
KNG-2024-00162,CUST-1895,2024-11-12 22:42,Abuja,Konga Pay,Gele Headtie,Fashion - Women,1,6500,6500
KNG-2024-00163,CUST-2763,2024-02-24 10:33,Enugu,USSD,Stiletto Heels,Fashion - Women,1,14500,14500
KNG-2024-00163,CUST-2763,2024-02-24 10:33,Enugu,USSD,Curtain Set,Home & Kitchen,3,16500,49500
KNG-2024-00163,CUST-2763,2024-02-24 10:33,Enugu,USSD,Shea Butter Cream,Beauty & Personal,1,3500,3500
KNG-2024-00163,CUST-2763,2024-02-24 10:33,Enugu,USSD,Lace Blouse,Fashion - Women,1,9500,9500
KNG-2024-00163,CUST-2763,2024-02-24 10:33,Enugu,USSD,JBL Speaker,Electronics,2,42000,84000
KNG-2024-00164,CUST-3677,2024-01-17 09:25,Warri,Bank Transfer,WAEC Past Questions,Books & Stationery,3,3500,10500
KNG-2024-00164,CUST-3677,2024-01-17 09:25,Warri,Bank Transfer,Dumbbell Set 10kg,Sports & Fitness,3,28000,84000
KNG-2024-00164,CUST-3677,2024-01-17 09:25,Warri,Bank Transfer,Ball Point Pens 10pk,Books & Stationery,2,1500,3000
KNG-2024-00164,CUST-3677,2024-01-17 09:25,Warri,Bank Transfer,Notebook 200pg,Books & Stationery,3,2200,6600
KNG-2024-00164,CUST-3677,2024-01-17 09:25,Warri,Bank Transfer,Blender,Home & Kitchen,1,18000,18000
KNG-2024-00164,CUST-3677,2024-01-17 09:25,Warri,Bank Transfer,JAMB CBT Guide,Books & Stationery,3,4200,12600
KNG-2024-00166,CUST-2288,2024-03-14 19:59,Lagos,Card,Foam Mattress,Home & Kitchen,1,85000,85000
KNG-2024-00166,CUST-2288,2024-03-14 19:59,Lagos,Card,Notebook 200pg,Books & Stationery,3,2200,6600
KNG-2024-00166,CUST-2288,2024-03-14 19:59,Lagos,Card,Pampers Diapers L,Baby Products,2,12500,25000
KNG-2024-00167,CUST-3051,2024-02-20 20:14,Ibadan,Konga Pay,Infant Formula,Baby Products,3,18500,55500
KNG-2024-00167,CUST-3051,2024-02-20 20:14,Ibadan,Konga Pay,JAMB CBT Guide,Books & Stationery,1,4200,4200
KNG-2024-00168,CUST-2336,2024-08-18 22:14,Lagos,Card,Resistance Bands,Sports & Fitness,1,5500,5500
KNG-2024-00168,CUST-2336,2024-08-18 22:14,Lagos,Card,Yoga Mat,Sports & Fitness,1,9500,9500
KNG-2024-00169,CUST-3915,2024-07-18 17:23,Ibadan,Card,Infinix Hot 40,Phones & Tablets,1,95000,95000
KNG-2024-00169,CUST-3915,2024-07-18 17:23,Ibadan,Card,Anker Powerbank,Electronics,1,18500,18500
KNG-2024-00170,CUST-3281,2024-01-14 09:22,Port Harcourt,Konga Pay,Black Castor Oil,Beauty & Personal,3,3800,11400
KNG-2024-00170,CUST-3281,2024-01-14 09:22,Port Harcourt,Konga Pay,Foam Mattress,Home & Kitchen,3,85000,255000
KNG-2024-00170,CUST-3281,2024-01-14 09:22,Port Harcourt,Konga Pay,Pears Soap,Beauty & Personal,3,1200,3600
KNG-2024-00170,CUST-3281,2024-01-14 09:22,Port Harcourt,Konga Pay,JAMB CBT Guide,Books & Stationery,1,4200,4200
KNG-2024-00170,CUST-3281,2024-01-14 09:22,Port Harcourt,Konga Pay,JBL Speaker,Electronics,1,42000,42000
KNG-2024-00171,CUST-2559,2024-05-17 22:09,Lagos,Card,Resistance Bands,Sports & Fitness,1,5500,5500
KNG-2024-00171,CUST-2559,2024-05-17 22:09,Lagos,Card,Yoga Mat,Sports & Fitness,1,9500,9500
KNG-2024-00171,CUST-2559,2024-05-17 22:09,Lagos,Card,Dumbbell Set 10kg,Sports & Fitness,1,28000,28000
KNG-2024-00171,CUST-2559,2024-05-17 22:09,Lagos,Card,A4 Paper Ream,Books & Stationery,1,4800,4800
KNG-2024-00171,CUST-2559,2024-05-17 22:09,Lagos,Card,Gym Bag,Sports & Fitness,1,11000,11000
KNG-2024-00171,CUST-2559,2024-05-17 22:09,Lagos,Card,Ankara Dress,Fashion - Women,1,12000,12000
KNG-2024-00172,CUST-3540,2024-08-13 17:27,Abuja,Pay on Delivery,Stiletto Heels,Fashion - Women,1,14500,14500
KNG-2024-00173,CUST-3847,2024-07-22 17:18,Lagos,Konga Pay,Non-stick Pot Set,Home & Kitchen,1,22000,22000
KNG-2024-00173,CUST-3847,2024-07-22 17:18,Lagos,Konga Pay,Ankara Dress,Fashion - Women,2,12000,24000
